1,1,9.99000999000999E-4,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
586,1,0.5854145854145855,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
586,2,0.5854145854145855,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h2])
587,1,0.5864135864135864,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
587,2,0.5864135864135864,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e3, f: f1, g: g2, h: h2])
588,1,0.5874125874125874,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
588,2,0.5874125874125874,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c3, d: d2, e: e3, f: f3, g: g1, h: h2])
589,1,0.5884115884115884,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h2])
589,2,0.5884115884115884,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h2])
590,1,0.5894105894105894,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
590,2,0.5894105894105894,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
591,1,0.5904095904095904,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
591,2,0.5904095904095904,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d1, e: e1, f: f1, g: g2, h: h2])
592,1,0.5914085914085914,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
592,2,0.5914085914085914,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d3, e: e2, f: f1, g: g2, h: h1])
593,1,0.5924075924075924,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
593,2,0.5924075924075924,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
594,1,0.5934065934065934,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
594,2,0.5934065934065934,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
595,1,0.5944055944055944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
595,2,0.5944055944055944,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c3, d: d2, e: e3, f: f1, g: g2, h: h1])
596,1,0.5954045954045954,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
596,2,0.5954045954045954,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
597,1,0.5964035964035964,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
597,2,0.5964035964035964,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h2])
598,1,0.5974025974025974,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
598,2,0.5974025974025974,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c3, d: d2, e: e2, f: f1, g: g1, h: h3])
599,1,0.5984015984015985,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d2, e: e3, f: f3, g: g3, h: h3])
599,2,0.5984015984015985,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d2, e: e3, f: f3, g: g3, h: h1])
600,1,0.5994005994005994,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e2, f: f3, g: g3, h: h3])
600,2,0.5994005994005994,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d2, e: e3, f: f1, g: g2, h: h2])
601,1,0.6003996003996004,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
601,2,0.6003996003996004,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
602,1,0.6013986013986014,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
602,2,0.6013986013986014,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
603,1,0.6023976023976024,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
603,2,0.6023976023976024,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e2, f: f3, g: g3, h: h3])
604,1,0.6033966033966034,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
604,2,0.6033966033966034,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b3, c: c2, d: d3, e: e2, f: f1, g: g1, h: h3])
605,1,0.6043956043956044,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
605,2,0.6043956043956044,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f1, g: g3, h: h3])
606,1,0.6053946053946054,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
606,2,0.6053946053946054,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f1, g: g3, h: h2])
607,1,0.6063936063936064,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
607,2,0.6063936063936064,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d3, e: e3, f: f2, g: g3, h: h1])
608,1,0.6073926073926074,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
608,2,0.6073926073926074,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d1, e: e1, f: f1, g: g3, h: h3])
609,1,0.6083916083916084,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
609,2,0.6083916083916084,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d1, e: e1, f: f2, g: g3, h: h3])
610,1,0.6093906093906094,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
610,2,0.6093906093906094,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h2])
611,1,0.6103896103896104,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
611,2,0.6103896103896104,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b3, c: c2, d: d1, e: e2, f: f1, g: g1, h: h1])
612,1,0.6113886113886113,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
612,2,0.6113886113886113,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
613,1,0.6123876123876124,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
613,2,0.6123876123876124,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
614,1,0.6133866133866134,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
614,2,0.6133866133866134,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h2])
615,1,0.6143856143856143,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
615,2,0.6143856143856143,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d3, e: e3, f: f2, g: g1, h: h3])
616,1,0.6153846153846154,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
616,2,0.6153846153846154,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d1, e: e2, f: f1, g: g1, h: h2])
617,1,0.6163836163836164,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
617,2,0.6163836163836164,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
618,1,0.6173826173826173,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
618,2,0.6173826173826173,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d3, e: e2, f: f1, g: g1, h: h3])
619,1,0.6183816183816184,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
619,2,0.6183816183816184,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h2])
620,1,0.6193806193806194,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h2])
620,2,0.6193806193806194,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e1, f: f3, g: g3, h: h2])
621,1,0.6203796203796204,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
621,2,0.6203796203796204,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g1, h: h3])
622,1,0.6213786213786214,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
622,2,0.6213786213786214,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b3, c: c2, d: d2, e: e1, f: f3, g: g3, h: h3])
623,1,0.6223776223776224,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
623,2,0.6223776223776224,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h1])
624,1,0.6233766233766234,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
624,2,0.6233766233766234,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c3, d: d2, e: e3, f: f1, g: g1, h: h3])
625,1,0.6243756243756243,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
625,2,0.6243756243756243,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h1])
626,1,0.6253746253746254,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
626,2,0.6253746253746254,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1, e: e3, f: f3, g: g2, h: h1])
627,1,0.6263736263736264,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e2, f: f3, g: g3, h: h3])
627,2,0.6263736263736264,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2, e: e2, f: f3, g: g3, h: h2])
